FID,knooppuntnummer,regio,provincie,puntid,last_edited_date,soort_knooppunt,wkb_geometry
wandelknooppunten_vrij_wgs84.21516,62,Friesland,Friesland,210297,2020-01-27T10:36:42,knooppunt,POINT (5.943627591000052 53.30335443800004)
wandelknooppunten_vrij_wgs84.21517,53,Friesland,Friesland,210296,2020-01-27T10:36:42,knooppunt,POINT (5.850815685000043 53.301443481000035)
wandelknooppunten_vrij_wgs84.21518,36,Friesland,Friesland,210295,2020-01-27T10:36:42,knooppunt,POINT (5.7865075610000645 53.33876988900005)
wandelknooppunten_vrij_wgs84.21519,32,Friesland,Friesland,210294,2020-01-27T10:36:42,knooppunt,POINT (5.784146779000025 53.32862417000007)
wandelknooppunten_vrij_wgs84.21520,64,Friesland,Friesland,210293,2020-01-27T10:36:42,knooppunt,POINT (5.847315248000029 53.16996236800003)
wandelknooppunten_vrij_wgs84.21521,42,Friesland,Friesland,210292,2020-01-27T10:36:42,knooppunt,POINT (5.895270707000066 53.15568286400003)
wandelknooppunten_vrij_wgs84.21522,51,Friesland,Friesland,210291,2020-01-27T10:36:42,knooppunt,POINT (6.046310746000074 53.15910151400004)
wandelknooppunten_vrij_wgs84.21523,11,Friesland,Friesland,210290,2020-01-27T10:36:42,knooppunt,POINT (6.033210818000043 53.16400653000005)
wandelknooppunten_vrij_wgs84.21524,64,Friesland,Friesland,210289,2020-01-27T10:36:42,knooppunt,POINT (6.001464021000061 53.175203632000034)
wandelknooppunten_vrij_wgs84.21525,52,Friesland,Friesland,210288,2020-01-27T10:36:42,knooppunt,POINT (5.827153676000023 53.14777790800008)
wandelknooppunten_vrij_wgs84.21526,38,Friesland,Friesland,210287,2020-01-27T10:36:42,knooppunt,POINT (5.820726645000036 53.15333091200006)
wandelknooppunten_vrij_wgs84.21527,36,Friesland,Friesland,210285,2020-01-27T10:36:42,knooppunt,POINT (5.794883491000064 53.15824091300004)
wandelknooppunten_vrij_wgs84.21528,53,Friesland,Friesland,210284,2020-01-27T10:36:42,knooppunt,POINT (5.802520234000042 53.16512639600006)
wandelknooppunten_vrij_wgs84.21529,22,Friesland,Friesland,210283,2020-01-27T10:36:42,knooppunt,POINT (5.805504107000047 53.150235414000065)
wandelknooppunten_vrij_wgs84.21530,33,Friesland,Friesland,210282,2020-01-27T10:36:42,knooppunt,POINT (5.80784658400006 53.16138091900007)
wandelknooppunten_vrij_wgs84.21531,58,Friesland,Friesland,210281,2020-01-27T10:36:42,knooppunt,POINT (5.809025261000045 53.16015781500005)
wandelknooppunten_vrij_wgs84.21532,37,Friesland,Friesland,210280,2020-01-27T10:36:42,knooppunt,POINT (5.836557603000074 53.16681949600007)
wandelknooppunten_vrij_wgs84.21533,43,Friesland,Friesland,210279,2020-01-27T10:36:42,knooppunt,POINT (5.832907613000032 53.15228999200008)
wandelknooppunten_vrij_wgs84.21534,28,Friesland,Friesland,210278,2020-01-27T10:36:42,knooppunt,POINT (5.833396707000077 53.15126192300005)
wandelknooppunten_vrij_wgs84.21535,22,Friesland,Friesland,210277,2020-01-27T10:36:42,knooppunt,POINT (5.845094742000072 53.15199290400005)
wandelknooppunten_vrij_wgs84.21536,42,Friesland,Friesland,210276,2020-01-27T10:36:42,knooppunt,POINT (5.876572757000076 53.150533866000046)
wandelknooppunten_vrij_wgs84.21537,32,Friesland,Friesland,210275,2020-01-27T10:36:42,knooppunt,POINT (5.863666757000033 53.131520839000075)
wandelknooppunten_vrij_wgs84.21538,23,Friesland,Friesland,210273,2020-01-27T10:36:42,knooppunt,POINT (5.899143708000054 53.15048082900006)
wandelknooppunten_vrij_wgs84.21539,45,Friesland,Friesland,210272,2020-01-27T10:36:42,knooppunt,POINT (5.897153716000048 53.149383829000044)
wandelknooppunten_vrij_wgs84.21540,17,Friesland,Friesland,210271,2020-01-27T10:36:42,knooppunt,POINT (6.0082880340000315 53.15713660100005)
wandelknooppunten_vrij_wgs84.21541,41,Friesland,Friesland,210270,2020-01-27T10:36:42,knooppunt,POINT (6.004814030000034 53.16436361700005)
wandelknooppunten_vrij_wgs84.21542,12,Friesland,Friesland,210269,2020-01-27T10:36:42,knooppunt,POINT (6.002698073000033 53.15813361700003)
wandelknooppunten_vrij_wgs84.21543,35,Friesland,Friesland,210268,2020-01-27T10:36:42,knooppunt,POINT (5.993058121000047 53.16418666100003)
wandelknooppunten_vrij_wgs84.21544,33,Friesland,Friesland,210267,2020-01-27T10:36:42,knooppunt,POINT (5.984658428000046 53.17353545900005)
wandelknooppunten_vrij_wgs84.21545,14,Friesland,Friesland,210266,2020-01-27T10:36:42,knooppunt,POINT (6.061510992000024 52.866248616000064)
wandelknooppunten_vrij_wgs84.21546,53,Friesland,Friesland,210265,2020-01-27T10:36:42,knooppunt,POINT (6.056625950000068 52.87085161600004)
wandelknooppunten_vrij_wgs84.21547,61,Friesland,Friesland,210264,2020-01-27T10:36:42,knooppunt,POINT (6.074156990000063 52.86528161000007)
wandelknooppunten_vrij_wgs84.21548,43,Friesland,Friesland,210263,2020-01-27T10:36:42,knooppunt,POINT (5.422635445000026 53.17099043400003)
wandelknooppunten_vrij_wgs84.21549,52,Friesland,Friesland,210262,2020-01-27T10:36:42,knooppunt,POINT (5.52678643400003 53.062200302000065)
wandelknooppunten_vrij_wgs84.21550,84,Friesland,Friesland,210261,2020-01-27T10:36:42,knooppunt,POINT (5.537517176000051 53.06025563400004)
wandelknooppunten_vrij_wgs84.21551,51,Friesland,Friesland,210260,2020-01-27T10:36:42,knooppunt,POINT (5.682082964000074 53.168767899000045)
wandelknooppunten_vrij_wgs84.21552,67,Friesland,Friesland,210259,2020-01-27T10:36:42,knooppunt,POINT (5.560500779000051 53.07583171500005)
wandelknooppunten_vrij_wgs84.21553,74,Friesland,Friesland,210258,2020-01-27T10:36:42,knooppunt,POINT (5.50849278000004 53.06177666100007)
wandelknooppunten_vrij_wgs84.21554,67,Friesland,Friesland,210257,2020-01-27T10:36:42,knooppunt,POINT (5.602719599000068 53.00610283700007)
wandelknooppunten_vrij_wgs84.21555,61,Friesland,Friesland,210256,2020-01-27T10:36:42,knooppunt,POINT (5.585039116000075 53.01025684000007)
wandelknooppunten_vrij_wgs84.21556,58,Friesland,Friesland,210255,2020-01-27T10:36:42,knooppunt,POINT (5.494811076000076 52.862462605000076)
wandelknooppunten_vrij_wgs84.21557,56,Friesland,Friesland,210254,2020-01-27T10:36:42,knooppunt,POINT (5.505792015000054 52.85962664500005)
wandelknooppunten_vrij_wgs84.21558,43,Friesland,Friesland,210253,2020-01-27T10:36:42,knooppunt,POINT (5.548685302000024 53.18675783500004)
wandelknooppunten_vrij_wgs84.21559,78,Friesland,Friesland,210252,2020-01-27T10:36:42,knooppunt,POINT (5.547118291000061 53.18659982600008)
wandelknooppunten_vrij_wgs84.21560,78,Friesland,Friesland,210251,2020-01-27T10:36:42,knooppunt,POINT (5.55035618200003 53.22565506900003)
wandelknooppunten_vrij_wgs84.21561,73,Friesland,Friesland,210250,2020-01-27T10:36:42,knooppunt,POINT (5.56516435900005 53.21499001800004)
wandelknooppunten_vrij_wgs84.21562,76,Friesland,Friesland,210249,2020-01-27T10:36:42,knooppunt,POINT (5.522422228000039 53.235265095000045)
wandelknooppunten_vrij_wgs84.21563,71,Friesland,Friesland,210248,2020-01-27T10:36:42,knooppunt,POINT (5.510948454000072 53.23684283600005)
wandelknooppunten_vrij_wgs84.21564,72,Friesland,Friesland,210247,2020-01-27T10:36:42,knooppunt,POINT (5.5455281830000445 53.244349174000035)
wandelknooppunten_vrij_wgs84.21565,79,Friesland,Friesland,210246,2020-01-27T10:36:42,knooppunt,POINT (5.546013151000068 53.23730512900005)
wandelknooppunten_vrij_wgs84.21566,74,Friesland,Friesland,210245,2020-01-27T10:36:42,knooppunt,POINT (5.542188099000043 53.23634808300005)
wandelknooppunten_vrij_wgs84.21567,56,Friesland,Friesland,210244,2020-01-27T10:36:42,knooppunt,POINT (5.745485862000066 53.307563102000074)
wandelknooppunten_vrij_wgs84.21568,88,Friesland,Friesland,210243,2020-01-27T10:36:42,knooppunt,POINT (5.746791809000058 53.28803310600006)
wandelknooppunten_vrij_wgs84.21569,56,Friesland,Friesland,210242,2020-01-27T10:36:42,knooppunt,POINT (5.74884680100007 53.28131110900006)
wandelknooppunten_vrij_wgs84.21570,48,Friesland,Friesland,210241,2020-01-27T10:36:42,knooppunt,POINT (5.642609367000034 53.248635482000054)
wandelknooppunten_vrij_wgs84.21571,41,Friesland,Friesland,210240,2020-01-27T10:36:42,knooppunt,POINT (5.43925908600005 53.185156849000066)
wandelknooppunten_vrij_wgs84.21572,63,Friesland,Friesland,210239,2020-01-27T10:36:42,knooppunt,POINT (5.449557885000047 53.20120283300008)
wandelknooppunten_vrij_wgs84.21573,72,Friesland,Friesland,210238,2020-01-27T10:36:42,knooppunt,POINT (5.531299200000035 53.18438178900004)
wandelknooppunten_vrij_wgs84.21574,77,Friesland,Friesland,210237,2020-01-27T10:36:42,knooppunt,POINT (5.523370101000069 53.191689825000026)
wandelknooppunten_vrij_wgs84.21575,32,Friesland,Friesland,210236,2020-01-27T10:36:42,knooppunt,POINT (5.342045781000024 53.07543650100007)
wandelknooppunten_vrij_wgs84.21576,46,Friesland,Friesland,210235,2020-01-27T10:36:42,knooppunt,POINT (5.380196660000024 53.09279860300006)
wandelknooppunten_vrij_wgs84.21577,44,Friesland,Friesland,210234,2020-01-27T10:36:42,knooppunt,POINT (5.647401665000075 53.13684774300003)
wandelknooppunten_vrij_wgs84.21578,48,Friesland,Friesland,210233,2020-01-27T10:36:42,knooppunt,POINT (5.644914682000035 53.10624672600005)
wandelknooppunten_vrij_wgs84.21579,43,Friesland,Friesland,210232,2020-01-27T10:36:42,knooppunt,POINT (5.640866481000046 53.10207095100003)
wandelknooppunten_vrij_wgs84.21580,34,Friesland,Friesland,210231,2020-01-27T10:36:42,knooppunt,POINT (5.677467304000061 53.11838447200006)
wandelknooppunten_vrij_wgs84.21581,45,Friesland,Friesland,210230,2020-01-27T10:36:42,knooppunt,POINT (5.709466558000031 53.14625292900007)
wandelknooppunten_vrij_wgs84.21582,50,Friesland,Friesland,210229,2020-01-27T10:36:42,knooppunt,POINT (5.664918931000045 53.170106901000054)
wandelknooppunten_vrij_wgs84.21583,71,Friesland,Friesland,210228,2020-01-27T10:36:42,knooppunt,POINT (5.666077810000047 53.15774382300003)
wandelknooppunten_vrij_wgs84.21584,78,Friesland,Friesland,210227,2020-01-27T10:36:42,knooppunt,POINT (5.671801791000064 53.154646814000046)
wandelknooppunten_vrij_wgs84.21585,47,Friesland,Friesland,210226,2020-01-27T10:36:42,knooppunt,POINT (5.653978685000027 53.141584746000035)
wandelknooppunten_vrij_wgs84.21586,52,Friesland,Friesland,210225,2020-01-27T10:36:42,knooppunt,POINT (5.650185656000076 53.13496272900005)
wandelknooppunten_vrij_wgs84.21587,56,Friesland,Friesland,210224,2020-01-27T10:36:42,knooppunt,POINT (5.631941656000038 53.114447709000046)
wandelknooppunten_vrij_wgs84.21588,31,Friesland,Friesland,210223,2020-01-27T10:36:42,knooppunt,POINT (5.628424644000063 53.12350570000007)
wandelknooppunten_vrij_wgs84.21589,75,Friesland,Friesland,210222,2020-01-27T10:36:42,knooppunt,POINT (5.730109786000071 53.12665480100003)
wandelknooppunten_vrij_wgs84.21590,32,Friesland,Friesland,210221,2020-01-27T10:36:42,knooppunt,POINT (5.756393916000036 53.120294983000065)
wandelknooppunten_vrij_wgs84.21591,78,Friesland,Friesland,210220,2020-01-27T10:36:42,knooppunt,POINT (5.737984867000023 53.107516804000056)
wandelknooppunten_vrij_wgs84.21592,41,Friesland,Friesland,210219,2020-01-27T10:36:42,knooppunt,POINT (5.686840896000035 53.08221180800007)
wandelknooppunten_vrij_wgs84.21593,32,Friesland,Friesland,210218,2020-01-27T10:36:42,knooppunt,POINT (5.677952746000074 53.05994640800003)
wandelknooppunten_vrij_wgs84.21594,41,Friesland,Friesland,210217,2020-01-27T10:36:42,knooppunt,POINT (5.811001790000034 53.22066109800005)
wandelknooppunten_vrij_wgs84.21595,52,Friesland,Friesland,210216,2020-01-27T10:36:42,knooppunt,POINT (5.832657658000073 53.250811802000044)
wandelknooppunten_vrij_wgs84.21596,51,Friesland,Friesland,210215,2020-01-27T10:36:42,knooppunt,POINT (6.004859972000077 53.22741352600008)
wandelknooppunten_vrij_wgs84.21597,73,Friesland,Friesland,210214,2020-01-27T10:36:42,knooppunt,POINT (5.99845500400005 53.224249590000056)
wandelknooppunten_vrij_wgs84.21598,22,Friesland,Friesland,210212,2020-01-27T10:36:42,knooppunt,POINT (5.915403505000029 53.18812587600007)
wandelknooppunten_vrij_wgs84.21599,27,Friesland,Friesland,210211,2020-01-27T10:36:42,knooppunt,POINT (5.927330634000043 53.18976954800007)
wandelknooppunten_vrij_wgs84.21600,65,Friesland,Friesland,210210,2020-01-27T10:36:42,knooppunt,POINT (5.9339694760000725 53.17289485200007)
wandelknooppunten_vrij_wgs84.21601,68,Friesland,Friesland,210209,2020-01-27T10:36:42,knooppunt,POINT (5.649511141000062 52.978704142000026)
wandelknooppunten_vrij_wgs84.21602,68,Friesland,Friesland,210208,2020-01-27T10:36:42,knooppunt,POINT (5.991521097000032 53.174380677000045)
wandelknooppunten_vrij_wgs84.21603,14,Friesland,Friesland,210207,2020-01-27T10:36:42,knooppunt,POINT (5.974291236000056 53.16933073100006)
wandelknooppunten_vrij_wgs84.21604,37,Friesland,Friesland,210206,2020-01-27T10:36:42,knooppunt,POINT (5.9697742760000665 53.16696174100008)
wandelknooppunten_vrij_wgs84.21605,31,Friesland,Friesland,210205,2020-01-27T10:36:42,knooppunt,POINT (5.969004282000071 53.16673074200003)
wandelknooppunten_vrij_wgs84.21606,48,Friesland,Friesland,210204,2020-01-27T10:36:42,knooppunt,POINT (5.960767304000058 53.175674783000034)
wandelknooppunten_vrij_wgs84.21607,44,Friesland,Friesland,210203,2020-01-27T10:36:42,knooppunt,POINT (5.9532064040000705 53.16214776800007)
wandelknooppunten_vrij_wgs84.21608,15,Friesland,Friesland,210202,2020-01-27T10:36:42,knooppunt,POINT (5.945492427000033 53.16813580400003)
wandelknooppunten_vrij_wgs84.21609,16,Friesland,Friesland,210201,2020-01-27T10:36:42,knooppunt,POINT (5.934245481000062 53.171153841000034)
wandelknooppunten_vrij_wgs84.21610,68,Friesland,Friesland,210200,2020-01-27T10:36:42,knooppunt,POINT (5.93648046800007 53.17096583000006)
wandelknooppunten_vrij_wgs84.21611,83,Friesland,Friesland,210199,2020-01-27T10:36:42,knooppunt,POINT (5.407995525000047 53.11971274200005)
wandelknooppunten_vrij_wgs84.21612,65,Friesland,Friesland,210198,2020-01-27T10:36:42,knooppunt,POINT (5.3936886430000754 53.112577842000064)
wandelknooppunten_vrij_wgs84.21613,33,Friesland,Friesland,210197,2020-01-27T10:36:42,knooppunt,POINT (5.66755269500004 53.143011769000054)
wandelknooppunten_vrij_wgs84.21614,64,Friesland,Friesland,210196,2020-01-27T10:36:42,knooppunt,POINT (5.641318735000027 53.15066377100004)
wandelknooppunten_vrij_wgs84.21615,86,Friesland,Friesland,210195,2020-01-27T10:36:42,knooppunt,POINT (5.630830781000043 53.16265881500004)
wandelknooppunten_vrij_wgs84.21616,71,Friesland,Friesland,210194,2020-01-27T10:36:42,knooppunt,POINT (5.5991006960000504 53.185261929000035)
wandelknooppunten_vrij_wgs84.21617,78,Friesland,Friesland,210193,2020-01-27T10:36:42,knooppunt,POINT (5.607111745000054 53.182424911000055)
wandelknooppunten_vrij_wgs84.21618,74,Friesland,Friesland,210192,2020-01-27T10:36:42,knooppunt,POINT (5.608841722000022 53.16915182100007)
wandelknooppunten_vrij_wgs84.21619,55,Friesland,Friesland,210191,2020-01-27T10:36:42,knooppunt,POINT (5.602809685000068 53.16394079600008)
wandelknooppunten_vrij_wgs84.21620,58,Friesland,Friesland,210190,2020-01-27T10:36:42,knooppunt,POINT (5.595092651000073 53.16353978600006)
wandelknooppunten_vrij_wgs84.21621,45,Friesland,Friesland,210189,2020-01-27T10:36:42,knooppunt,POINT (5.428207577000023 53.170943554000075)
wandelknooppunten_vrij_wgs84.21622,31,Friesland,Friesland,210188,2020-01-27T10:36:42,knooppunt,POINT (5.416807946000063 53.14597249500008)
wandelknooppunten_vrij_wgs84.21623,75,Friesland,Friesland,210187,2020-01-27T10:36:42,knooppunt,POINT (5.429337431000022 53.14358282200004)
wandelknooppunten_vrij_wgs84.21624,35,Friesland,Friesland,210186,2020-01-27T10:36:42,knooppunt,POINT (5.42234090200003 53.13926068500007)
wandelknooppunten_vrij_wgs84.21625,39,Friesland,Friesland,210185,2020-01-27T10:36:42,knooppunt,POINT (5.437534421000066 53.14132381600007)
wandelknooppunten_vrij_wgs84.21626,68,Friesland,Friesland,210184,2020-01-27T10:36:42,knooppunt,POINT (5.479328348000024 53.10996931900007)
wandelknooppunten_vrij_wgs84.21627,46,Friesland,Friesland,210183,2020-01-27T10:36:42,knooppunt,POINT (5.47760644400006 53.09511966300005)
wandelknooppunten_vrij_wgs84.21628,62,Friesland,Friesland,210182,2020-01-27T10:36:42,knooppunt,POINT (5.4611564420000605 53.10003367100006)
wandelknooppunten_vrij_wgs84.21629,38,Friesland,Friesland,210181,2020-01-27T10:36:42,knooppunt,POINT (5.441345455000032 53.113944728000035)
wandelknooppunten_vrij_wgs84.21630,63,Friesland,Friesland,210180,2020-01-27T10:36:42,knooppunt,POINT (5.422581535000063 53.09914265800006)
wandelknooppunten_vrij_wgs84.21631,45,Friesland,Friesland,210179,2020-01-27T10:36:42,knooppunt,POINT (5.432266491000064 53.10627670000008)
wandelknooppunten_vrij_wgs84.21632,72,Friesland,Friesland,210178,2020-01-27T10:36:42,knooppunt,POINT (5.452943553000068 53.08074062700007)
wandelknooppunten_vrij_wgs84.21633,23,Friesland,Friesland,210177,2020-01-27T10:36:42,knooppunt,POINT (5.48027053800007 53.07925364100004)
wandelknooppunten_vrij_wgs84.21634,49,Friesland,Friesland,210176,2020-01-27T10:36:42,knooppunt,POINT (5.477687549000052 53.077993639000056)
wandelknooppunten_vrij_wgs84.21635,47,Friesland,Friesland,210175,2020-01-27T10:36:42,knooppunt,POINT (5.451060488000053 53.09209066200003)
wandelknooppunten_vrij_wgs84.21636,24,Friesland,Friesland,210174,2020-01-27T10:36:42,knooppunt,POINT (5.437762554000074 53.08609964300007)
wandelknooppunten_vrij_wgs84.21637,48,Friesland,Friesland,210173,2020-01-27T10:36:42,knooppunt,POINT (5.4272941240000705 53.07970446000007)
wandelknooppunten_vrij_wgs84.21638,67,Friesland,Friesland,210172,2020-01-27T10:36:42,knooppunt,POINT (5.426454900000067 53.05547059700007)
wandelknooppunten_vrij_wgs84.21639,79,Friesland,Friesland,210171,2020-01-27T10:36:42,knooppunt,POINT (5.42808788800005 53.05613159900008)
wandelknooppunten_vrij_wgs84.21640,76,Friesland,Friesland,210170,2020-01-27T10:36:42,knooppunt,POINT (5.457168679000063 53.067548628000054)
wandelknooppunten_vrij_wgs84.21641,71,Friesland,Friesland,210169,2020-01-27T10:36:42,knooppunt,POINT (5.465349820000029 53.05674064400006)
wandelknooppunten_vrij_wgs84.21642,81,Friesland,Friesland,210168,2020-01-27T10:36:42,knooppunt,POINT (5.516700329000059 53.06219004900004)
wandelknooppunten_vrij_wgs84.21643,65,Friesland,Friesland,210167,2020-01-27T10:36:42,knooppunt,POINT (5.536036476000049 53.05655071700005)
wandelknooppunten_vrij_wgs84.21644,57,Friesland,Friesland,210166,2020-01-27T10:36:42,knooppunt,POINT (5.520699819000072 53.06159770100004)
wandelknooppunten_vrij_wgs84.21645,49,Friesland,Friesland,210165,2020-01-27T10:36:42,knooppunt,POINT (5.621885647000056 53.12678972200007)
wandelknooppunten_vrij_wgs84.21646,59,Friesland,Friesland,210164,2020-01-27T10:36:42,knooppunt,POINT (5.610676665000028 53.14336072700007)
wandelknooppunten_vrij_wgs84.21647,53,Friesland,Friesland,210163,2020-01-27T10:36:42,knooppunt,POINT (5.597686631000045 53.13797071000005)
wandelknooppunten_vrij_wgs84.21648,73,Friesland,Friesland,210162,2020-01-27T10:36:42,knooppunt,POINT (5.59040961200003 53.133712701000036)
wandelknooppunten_vrij_wgs84.21649,22,Friesland,Friesland,210161,2020-01-27T10:36:42,knooppunt,POINT (5.570531574000029 53.11956069800004)
wandelknooppunten_vrij_wgs84.21650,68,Friesland,Friesland,210160,2020-01-27T10:36:42,knooppunt,POINT (5.582379591000063 53.13834670400007)
wandelknooppunten_vrij_wgs84.21651,23,Friesland,Friesland,210159,2020-01-27T10:36:42,knooppunt,POINT (5.573254564000024 53.13460869900007)
wandelknooppunten_vrij_wgs84.21652,55,Friesland,Friesland,210158,2020-01-27T10:36:42,knooppunt,POINT (5.568839536000041 53.15147472800004)
wandelknooppunten_vrij_wgs84.21653,52,Friesland,Friesland,210157,2020-01-27T10:36:42,knooppunt,POINT (5.533922557000039 53.093707695000035)
